26.474348,755.79144,82.52453,-4.9780016,693.8521,47.803844,35.327557,609.07983,71.99367,66.730125,608.01044,71.47329,105.40083,693.06854,46.65463,74.23515,755.8749,79.3511,51.02884,608.54517,71.73348,50.10655,568.05646,74.10824,48.45359,527.86743,69.38973,52.649837,499.81143,70.475716,-82.36292,524.65,69.86642,-25.503035,525.994,79.13574,29.064987,524.0212,75.159775,72.99765,525.38257,70.10029,128.66747,529.8959,62.996815,173.54147,530.68665,39.505836
26.467712,755.7842,82.51119,-4.8897386,693.8632,47.74708,35.362637,609.08826,71.99053,66.769966,608.0426,71.45933,105.37057,693.09454,46.567654,74.258606,755.86646,79.34417,51.0663,608.5654,71.72493,50.13835,568.08386,74.13433,48.520405,527.88165,69.39528,52.634796,499.7969,70.52903,-82.31979,524.74725,70.131065,-25.44975,526.0219,79.24514,29.135626,524.02466,75.17309,73.075325,525.4324,70.17538,128.74573,530.1297,63.232452,173.70769,531.0117,39.85273
26.455778,755.777,82.50463,-4.802455,693.8606,47.67007,35.394238,609.0884,71.98828,66.81021,608.06055,71.4534,105.31252,693.1087,46.472656,74.27981,755.86035,79.34161,51.102226,608.57446,71.72084,50.18471,568.0949,74.18983,48.61195,527.8799,69.43723,52.6417,499.7679,70.58042,-82.24645,524.85144,70.385765,-25.372417,526.0982,79.406975,29.218174,524.014,75.241264,73.182335,525.4671,70.26678,128.84679,530.36084,63.444496,173.88235,531.34796,40.18375
26.458195,755.7674,82.49675,-4.7184024,693.8403,47.609432,35.409786,609.06494,71.98423,66.8366,608.0504,71.44604,105.239685,693.1061,46.417088,74.28496,755.86127,79.33295,51.12319,608.5576,71.71513,50.245163,568.0838,74.26443,48.7263,527.8576,69.50787,52.680126,499.7146,70.64365,-82.150055,524.92395,70.60736,-25.276201,526.15857,79.56996,29.307646,523.9739,75.36483,73.304214,525.4763,70.37797,128.95728,530.5907,63.628815,174.07039,531.6774,40.4989
26.459223,755.7503,82.48213,-4.627278,693.79663,47.5537,35.42103,609.00793,71.98103,66.858025,608.0085,71.44619,105.154785,693.0867,46.37428,74.27989,755.86566,79.31374,51.139523,608.5082,71.713615,50.324627,568.0336,74.34554,48.854664,527.8029,69.60504,52.738293,499.6277,70.72277,-82.0467,524.91125,70.78935,-25.175667,526.14825,79.707306,29.420893,523.903,75.507065,73.438034,525.4648,70.50265,129.12231,530.78357,63.80195,174.26537,532.02783,40.80913
26.459394,755.733,82.46581,-4.5153084,693.7373,47.515987,35.440845,608.928,71.99148,66.88185,607.9463,71.46462,105.04768,693.05426,46.32279,74.28086,755.86786,79.29685,51.161346,608.43713,71.72805,50.40154,567.9596,74.43844,48.985203,527.719,69.729935,52.81615,499.51346,70.81399,-81.93438,524.90784,71.00613,-25.064444,526.0931,79.87398,29.566298,523.80975,75.65619,73.57647,525.43066,70.66192,129.30087,530.9247,63.964565,174.44495,532.3033,41.06523
26.459965,755.71313,82.46615,-4.372581,693.6827,47.499126,35.47718,608.81714,72.01453,66.91341,607.86145,71.51214,104.90121,693.00885,46.29762,74.29083,755.87274,79.27724,51.195293,608.3393,71.76333,50.462364,567.86615,74.5648,49.12542,527.6029,69.880295,52.912075,499.3729,70.91563,-81.81551,524.892,71.260086,-24.94733,526.0176,80.09137,29.724936,523.6785,75.83127,73.70456,525.37286,70.838524,129.45267,531.0336,64.13117,174.57701,532.50214,41.255398
26.463089,755.69415,82.48665,-4.1988325,693.61646,47.503433,35.500587,608.66876,72.066795,66.94383,607.73126,71.59713,104.72294,692.92865,46.291134,74.31336,755.8704,79.24316,51.222206,608.2,71.83196,50.521282,567.7376,74.72625,49.25777,527.46063,70.04716,53.01309,499.19705,71.02794,-81.69069,524.7237,71.50054,-24.817823,525.8723,80.31217,29.846775,523.5004,76.01653,73.78591,525.29474,71.02139,129.58725,531.1081,64.31175,174.69633,532.6758,41.39317
26.461884,755.66235,82.498795,-3.9667492,693.471,47.495422,35.50177,608.45905,72.188614,66.94231,607.547,71.73581,104.433,692.8002,46.330246,74.33326,755.9006,79.198265,51.222034,608.00305,71.96221,50.570873,567.5461,74.90476,49.36049,527.2526,70.22598,53.088116,498.9359,71.155594,-81.577385,524.48724,71.76398,-24.702856,525.6548,80.56224,29.975962,523.2596,76.24176,73.909386,525.1217,71.22286,129.71681,531.15985,64.45785,174.78949,532.85675,41.452244
26.394358,755.5559,82.59174,-3.6717331,693.20764,47.43681,35.4611,608.0899,72.408104,66.88213,607.22534,71.959755,103.88081,692.579,46.403465,74.34944,755.9609,79.15542,51.171616,607.6576,72.18393,50.575542,567.19824,75.1037,49.408447,526.8759,70.41174,53.09739,498.51825,71.28699,-81.53798,524.28937,72.06167,-24.670076,525.37305,80.864075,30.019688,522.8574,76.4713,74.04778,524.76483,71.40389,129.8022,531.1884,64.5346,174.80324,533.1708,41.40735
