-366.3655,756.9072,174.40346,-399.65366,692.48505,143.9616,-358.26538,611.1699,167.38744,-327.05615,609.67053,167.18604,-285.39053,691.15967,141.9801,-315.58655,757.3854,172.20677,-342.66077,610.4202,167.28673,-344.02908,569.6355,169.09502,-346.25766,528.8827,163.89233,-344.53806,501.8711,163.87161,-395.66513,553.1005,106.26443,-421.6259,526.2227,151.43475,-366.5535,525.29346,166.87065,-320.4518,525.6963,162.30388,-266.62357,529.6499,142.67929,-289.20932,548.9948,101.467545
-366.49197,756.8554,174.46263,-399.76407,692.40533,144.00206,-358.59665,610.9204,167.3021,-327.3727,609.44415,167.03748,-285.80698,690.9802,141.8907,-315.59067,757.36395,172.20029,-342.98468,610.18225,167.16978,-344.33002,569.40045,168.93214,-346.49387,528.6381,163.62395,-344.7603,501.59998,163.49796,-395.9966,552.8094,106.09757,-421.90207,525.98987,151.33238,-366.8144,525.0294,166.69194,-320.7346,525.51965,162.1004,-266.85413,529.7061,142.48747,-289.4523,548.96063,101.271324
-366.64856,756.79114,174.51616,-399.7286,692.36554,143.9017,-358.9022,610.6818,167.21497,-327.66672,609.2271,166.89658,-286.30246,690.8206,141.69402,-315.595,757.33527,172.16263,-343.2845,609.95447,167.05577,-344.60596,569.178,168.78163,-346.72247,528.4119,163.37296,-345.02255,501.3326,163.17793,-396.374,552.6058,106.01112,-422.19443,525.802,151.3058,-367.07312,524.78204,166.53555,-320.9968,525.362,161.90306,-267.0542,529.741,142.31659,-289.69476,549.0184,101.11642
-367.0843,756.65,174.77397,-399.59897,692.3102,143.60364,-359.19138,610.46313,167.13542,-327.95236,609.0198,166.76514,-286.87656,690.6909,141.41592,-315.57626,757.34106,172.13718,-343.57187,609.74146,166.95029,-344.86493,568.9683,168.63641,-346.97485,528.18445,163.14363,-345.3431,501.06366,162.91716,-396.77332,552.47687,105.96848,-422.5024,525.6847,151.31804,-367.33054,524.57385,166.38893,-321.21118,525.1774,161.68465,-267.26505,529.7221,142.1201,-289.9812,549.0025,100.9669
-367.88885,756.3814,175.3005,-399.41028,692.1505,143.00072,-359.4689,610.2129,167.07634,-328.2309,608.79083,166.67061,-287.49905,690.54913,141.05426,-315.5225,757.34534,172.11353,-343.8499,609.50183,166.87346,-345.09915,568.734,168.49808,-347.23505,527.9127,162.9047,-345.74304,500.74338,162.7032,-397.17618,552.3941,105.91223,-422.84692,525.6851,151.31976,-367.6337,524.34735,166.24278,-321.43805,524.9282,161.46964,-267.49442,529.64,141.91966,-290.28027,548.83234,100.77537
-369.27634,755.9399,176.1333,-399.05762,691.8974,142.05972,-359.74142,609.8657,167.08043,-328.52716,608.5183,166.65457,-288.24228,690.39825,140.58992,-315.5152,757.2908,172.02219,-344.13428,609.192,166.86751,-345.31732,568.43677,168.34361,-347.5667,527.59827,162.61917,-346.24094,500.40146,162.51167,-397.58484,552.37494,105.79187,-423.2731,525.82336,151.25015,-367.9933,524.1588,165.99216,-321.68518,524.61945,161.19133,-267.7449,529.4781,141.7849,-290.564,548.35046,100.5697
-371.08377,755.4957,177.3882,-398.35263,691.72876,140.81969,-360.0564,609.5017,167.1522,-328.87375,608.27747,166.78035,-289.09537,690.2366,140.01471,-315.53427,757.1226,171.86235,-344.46506,608.8896,166.96628,-345.54495,568.1421,168.17294,-347.9919,527.34875,162.22218,-346.8303,500.1669,162.28845,-398.0001,552.50397,105.550896,-423.78427,526.1258,151.01329,-368.43826,524.08167,165.5724,-322.0621,524.3356,160.83453,-268.00546,529.235,141.793,-290.8583,547.4226,100.41269
-372.53812,755.5114,178.46695,-397.19824,691.96106,139.67693,-360.45728,609.2911,167.17451,-329.30548,608.2203,167.15462,-289.9675,689.9713,139.10564,-315.38965,756.62164,171.6516,-344.88138,608.7557,167.16457,-345.80493,567.99286,168.00027,-348.46643,527.3112,161.67996,-347.45563,500.17334,162.00586,-398.37216,552.7982,105.12051,-424.37213,526.6301,150.52684,-368.9839,524.2284,164.95525,-322.59265,524.2372,160.42369,-268.2682,529.1052,141.95262,-291.15472,546.1974,100.3142
-372.36227,756.4102,178.51778,-395.67538,692.72864,139.1352,-360.87338,609.354,167.06375,-329.74615,608.39923,167.83507,-290.69293,689.2628,137.60266,-315.1936,755.4884,171.27635,-345.30978,608.87665,167.4494,-346.05954,568.11414,167.80084,-348.95377,527.5459,161.03152,-347.95425,500.4645,161.6838,-398.67557,553.1717,104.377495,-424.9559,527.446,149.70673,-369.5792,524.6499,164.11206,-323.04166,524.50726,159.99907,-268.44858,529.6444,142.43976,-291.33563,544.9884,100.30204
-371.05298,757.82324,177.8265,-393.8968,693.76654,138.8709,-361.22607,609.73804,166.94823,-330.13202,608.70105,168.78024,-290.81357,687.4556,135.21729,-314.96783,752.92,170.75023,-345.67905,609.21954,167.86424,-346.3497,568.5647,167.51604,-349.2955,528.02325,160.37645,-348.17538,501.00027,161.35725,-398.70795,553.85803,103.27273,-425.3933,528.64716,148.42815,-370.06418,525.294,163.03616,-323.1666,525.307,159.63,-268.26315,531.64026,143.46822,-291.12598,544.1106,100.58552
